time,dipole
9.385000000001276987e+01,-4.745187739837101049e+01
9.387500000001277556e+01,-4.738091783842543947e+01
9.390000000001278124e+01,-4.730984968438659166e+01
9.392500000001278693e+01,-4.723866791786127095e+01
9.395000000001279261e+01,-4.716737078590039545e+01
9.397500000001279830e+01,-4.709596012013643929e+01
9.400000000001280398e+01,-4.702444113928994796e+01
9.402500000001280966e+01,-4.695282072896616654e+01
9.405000000001281535e+01,-4.688110646682476101e+01
9.407500000001282103e+01,-4.680930423272141638e+01
9.410000000001282672e+01,-4.673741745410937654e+01
9.412500000001283240e+01,-4.666544821507802254e+01
9.415000000001283809e+01,-4.659339762184913525e+01
9.417500000001284377e+01,-4.652126682586983009e+01
9.420000000001284945e+01,-4.644905537260789430e+01
9.422500000001285514e+01,-4.637676071236981556e+01
9.425000000001286082e+01,-4.630437809130731353e+01
9.427500000001286651e+01,-4.623190145488354119e+01
9.430000000001287219e+01,-4.615932500465883948e+01
9.432500000001287788e+01,-4.608664477353757860e+01
9.435000000001288356e+01,-4.601385934215007012e+01
9.437500000001288925e+01,-4.594096909745846347e+01
9.440000000001289493e+01,-4.586797487570363785e+01
9.442500000001290061e+01,-4.579487489273081735e+01
9.445000000001290630e+01,-4.572166420006800536e+01
9.447500000001291198e+01,-4.564833690439859026e+01
9.450000000001291767e+01,-4.557488672699774668e+01
9.452500000001292335e+01,-4.550130931230204112e+01
9.455000000001292904e+01,-4.542760424919440254e+01
9.457500000001293472e+01,-4.535377382287480685e+01
9.460000000001294040e+01,-4.527982248690435796e+01
9.462500000001294609e+01,-4.520575577030210468e+01
9.465000000001295177e+01,-4.513157947558187288e+01
9.467500000001295746e+01,-4.505729845295722669e+01
9.470000000001296314e+01,-4.498291729895583302e+01
9.472500000001296883e+01,-4.490843937587534640e+01
9.475000000001297451e+01,-4.483386600751872209e+01
9.477500000001298019e+01,-4.475919471527421933e+01
9.480000000001298588e+01,-4.468441817719482856e+01
9.482500000001299156e+01,-4.460952566714753686e+01
9.485000000001299725e+01,-4.453450648782171584e+01
9.487500000001300293e+01,-4.445935202472428216e+01
9.490000000001300862e+01,-4.438406090025205231e+01
9.492500000001301430e+01,-4.430863732927660692e+01
9.495000000001301999e+01,-4.423309026789569742e+01
9.497500000001302567e+01,-4.415742959302075121e+01
9.500000000001303135e+01,-4.408166329271601569e+01
9.502500000001303704e+01,-4.400579668337233841e+01
9.505000000001304272e+01,-4.392983327164692753e+01
9.507500000001304841e+01,-4.385377622971753908e+01
9.510000000001305409e+01,-4.377763090990285377e+01
9.512500000001305978e+01,-4.370140268999590205e+01
9.515000000001306546e+01,-4.362509565743414441e+01
9.517500000001307114e+01,-4.354871210219505429e+01
9.520000000001307683e+01,-4.347225354380221063e+01
9.522500000001308251e+01,-4.339572161399109973e+01
9.525000000001308820e+01,-4.331911887634430514e+01
9.527500000001309388e+01,-4.324244723358532383e+01
9.530000000001309957e+01,-4.316570649577215590e+01
9.532500000001310525e+01,-4.308889518034136756e+01
9.535000000001311093e+01,-4.301201074901862142e+01
9.537500000001311662e+01,-4.293505007749418212e+01
9.540000000001312230e+01,-4.285801030141722379e+01
9.542500000001312799e+01,-4.278088994557974445e+01
9.545000000001313367e+01,-4.270369099408314639e+01
9.547500000001313936e+01,-4.262641849732639798e+01
9.550000000001314504e+01,-4.254907980241392806e+01
9.552500000001315072e+01,-4.247168402031365275e+01
9.555000000001315641e+01,-4.239423986489539686e+01
9.557500000001316209e+01,-4.231675438271768996e+01
9.560000000001316778e+01,-4.223923083185805183e+01
9.562500000001317346e+01,-4.216166738531171632e+01
9.565000000001317915e+01,-4.208405706950891556e+01
9.567500000001318483e+01,-4.200639044078967288e+01
9.570000000001319052e+01,-4.192865774289810332e+01
9.572500000001319620e+01,-4.185085238629866922e+01
9.575000000001320188e+01,-4.177297202179205726e+01
9.577500000001320757e+01,-4.169501748311199663e+01
9.580000000001321325e+01,-4.161698994586546263e+01
9.582500000001321894e+01,-4.153888978611297489e+01
9.585000000001322462e+01,-4.146071775384133673e+01
9.587500000001323031e+01,-4.138247477136478381e+01
9.590000000001323599e+01,-4.130416229385814120e+01
9.592500000001324167e+01,-4.122578348404026372e+01
9.595000000001324736e+01,-4.114734328646768091e+01
9.597500000001325304e+01,-4.106884763777314618e+01
9.600000000001325873e+01,-4.099030054361008268e+01
9.602500000001326441e+01,-4.091170239917691731e+01
9.605000000001327010e+01,-4.083305147242378297e+01
9.607500000001327578e+01,-4.075434593628430946e+01
9.610000000001328146e+01,-4.067558711476351618e+01
9.612500000001328715e+01,-4.059678067110591826e+01
9.615000000001329283e+01,-4.051793434909315295e+01
9.617500000001329852e+01,-4.043905528942905647e+01
9.620000000001330420e+01,-4.036014750544501339e+01
9.622500000001330989e+01,-4.028121229183780372e+01
9.625000000001331557e+01,-4.020224951761028365e+01
9.627500000001332126e+01,-4.012325929519666090e+01
9.630000000001332694e+01,-4.004424148625382429e+01
9.632500000001333262e+01,-3.996519705627356700e+01
9.635000000001333831e+01,-3.988612916176012391e+01
9.637500000001334399e+01,-3.980704446796389107e+01
9.640000000001334968e+01,-3.972795156825650054e+01
9.642500000001335536e+01,-3.964885867378481521e+01
9.645000000001336105e+01,-3.956977063330273836e+01
9.647500000001336673e+01,-3.949068459603246595e+01
9.650000000001337241e+01,-3.941159099257018283e+01
9.652500000001337810e+01,-3.933247469448645006e+01
9.655000000001338378e+01,-3.925331990298189311e+01
9.657500000001338947e+01,-3.917411445485083732e+01
9.660000000001339515e+01,-3.909484937072333821e+01
9.662500000001340084e+01,-3.901552227544149787e+01
9.665000000001340652e+01,-3.893613494617045490e+01
9.667500000001341220e+01,-3.885669045997749294e+01
9.670000000001341789e+01,-3.877719161065645892e+01
9.672500000001342357e+01,-3.869764037032085469e+01
9.675000000001342926e+01,-3.861803929412280922e+01
9.677500000001343494e+01,-3.853839028018913382e+01
9.680000000001344063e+01,-3.845869526615598488e+01
9.682500000001344631e+01,-3.837895442724796879e+01
9.685000000001345200e+01,-3.829916557939353083e+01
9.687500000001345768e+01,-3.821932393009717543e+01
9.690000000001346336e+01,-3.813942443549356653e+01
9.692500000001346905e+01,-3.805946468572813046e+01
9.695000000001347473e+01,-3.797944616909616400e+01
9.697500000001348042e+01,-3.789937361746707722e+01
9.700000000001348610e+01,-3.781925463135473819e+01
9.702500000001349179e+01,-3.773909809997067555e+01
9.705000000001349747e+01,-3.765891077479219007e+01
9.707500000001350315e+01,-3.757869571910710960e+01
9.710000000001350884e+01,-3.749845252822963459e+01
9.712500000001351452e+01,-3.741817754707880539e+01
9.715000000001352021e+01,-3.733786641111579740e+01
9.717500000001352589e+01,-3.725751592459930350e+01
9.720000000001353158e+01,-3.717712383492980166e+01
9.722500000001353726e+01,-3.709668636296209598e+01
9.725000000001354294e+01,-3.701619806543064328e+01
9.727500000001354863e+01,-3.693565631377030201e+01
9.730000000001355431e+01,-3.685506287630511935e+01
9.732500000001356000e+01,-3.677442250375209198e+01
9.735000000001356568e+01,-3.669374217472778099e+01
9.737500000001357137e+01,-3.661302914801875374e+01
9.740000000001357705e+01,-3.653228603968184274e+01
9.742500000001358273e+01,-3.645150970742393071e+01
9.745000000001358842e+01,-3.637069193106071907e+01
9.747500000001359410e+01,-3.628982366463824150e+01
9.750000000001359979e+01,-3.620889817119289944e+01
9.752500000001360547e+01,-3.612791212024757215e+01
9.755000000001361116e+01,-3.604686683305114059e+01
9.757500000001361684e+01,-3.596577007579094243e+01
9.760000000001362253e+01,-3.588463304747639881e+01
9.762500000001362821e+01,-3.580346986742358695e+01
9.765000000001363389e+01,-3.572229561962278410e+01
9.767500000001363958e+01,-3.564112381622405223e+01
9.770000000001364526e+01,-3.555996597754439392e+01
9.772500000001365095e+01,-3.547882969595767122e+01
9.775000000001365663e+01,-3.539771687476634554e+01
9.777500000001366232e+01,-3.531662344605869919e+01
9.780000000001366800e+01,-3.523553872443547164e+01
9.782500000001367368e+01,-3.515444798843886076e+01
9.785000000001367937e+01,-3.507333591085209434e+01
9.787500000001368505e+01,-3.499218767750953418e+01
9.790000000001369074e+01,-3.491099371348355618e+01
9.792500000001369642e+01,-3.482975034939354941e+01
9.795000000001370211e+01,-3.474845928329885680e+01
9.797500000001370779e+01,-3.466712485693240353e+01
9.800000000001371347e+01,-3.458575088779174678e+01
9.802500000001371916e+01,-3.450433973145275957e+01
9.805000000001372484e+01,-3.442289476142475024e+01
9.807500000001373053e+01,-3.434141969626911362e+01
9.810000000001373621e+01,-3.425991762477710267e+01
9.812500000001374190e+01,-3.417839081495263542e+01
9.815000000001374758e+01,-3.409684037956185421e+01
9.817500000001375327e+01,-3.401526786683573533e+01
9.820000000001375895e+01,-3.393367687967730717e+01
9.822500000001376463e+01,-3.385207098358853273e+01
9.825000000001377032e+01,-3.377045261476864368e+01
9.827500000001377600e+01,-3.368882143139354923e+01
9.830000000001378169e+01,-3.360717435289904387e+01
9.832500000001378737e+01,-3.352550547532546688e+01
9.835000000001379306e+01,-3.344380735344582689e+01
9.837500000001379874e+01,-3.336207315302819154e+01
9.840000000001380442e+01,-3.328029743356835723e+01
9.842500000001381011e+01,-3.319847664538978194e+01
9.845000000001381579e+01,-3.311661058520164147e+01
9.847500000001382148e+01,-3.303470256089368462e+01
9.850000000001382716e+01,-3.295276116077768336e+01
9.852500000001383285e+01,-3.287079890260424975e+01
9.855000000001383853e+01,-3.278883148592661456e+01
9.857500000001384421e+01,-3.270687549502644487e+01
9.860000000001384990e+01,-3.262494541093065692e+01
9.862500000001385558e+01,-3.254304957460580283e+01
9.865000000001386127e+01,-3.246118676209748344e+01
9.867500000001386695e+01,-3.237934697620817559e+01
9.870000000001387264e+01,-3.229751450564725701e+01
9.872500000001387832e+01,-3.221567348870064507e+01
9.875000000001388401e+01,-3.213381064904001505e+01
9.877500000001388969e+01,-3.205191575388259650e+01
9.880000000001389537e+01,-3.196998116860497774e+01
9.882500000001390106e+01,-3.188800037932933407e+01
9.885000000001390674e+01,-3.180597100732776283e+01
9.887500000001391243e+01,-3.172389221411711091e+01
9.890000000001391811e+01,-3.164176517275519984e+01
9.892500000001392380e+01,-3.155959345348541589e+01
9.895000000001392948e+01,-3.147738368648148111e+01
9.897500000001393516e+01,-3.139514516106840958e+01
9.900000000001394085e+01,-3.131288610397989203e+01
9.902500000001394653e+01,-3.123061085725699826e+01
9.905000000001395222e+01,-3.114831918074044736e+01
9.907500000001395790e+01,-3.106600589254817635e+01
9.910000000001396359e+01,-3.098366530195226076e+01
9.912500000001396927e+01,-3.090129244373606809e+01
9.915000000001397495e+01,-3.081888231531313238e+01
9.917500000001398064e+01,-3.073642885255544144e+01
9.920000000001398632e+01,-3.065392630888345948e+01
9.922500000001399201e+01,-3.057137059419468983e+01
9.925000000001399769e+01,-3.048875936146296084e+01
9.927500000001400338e+01,-3.040609375655598967e+01
9.930000000001400906e+01,-3.032337621686151152e+01
9.932500000001401474e+01,-3.024060981842592000e+01
9.935000000001402043e+01,-3.015779909455811492e+01
9.937500000001402611e+01,-3.007495065445921156e+01
9.940000000001403180e+01,-2.999207285427808500e+01
9.942500000001403748e+01,-2.990917364980020920e+01
9.945000000001404317e+01,-2.982625905581603831e+01
9.947500000001404885e+01,-2.974333110191454210e+01
9.950000000001405454e+01,-2.966038874229158040e+01
9.952500000001406022e+01,-2.957742853385511594e+01
9.955000000001406590e+01,-2.949444865236460345e+01
9.957500000001407159e+01,-2.941145063586753139e+01
9.960000000001407727e+01,-2.932843710444041463e+01
9.962500000001408296e+01,-2.924541403895558744e+01
9.965000000001408864e+01,-2.916238656168602716e+01
9.967500000001409433e+01,-2.907935822314567886e+01
9.970000000001410001e+01,-2.899633004335384001e+01
9.972500000001410569e+01,-2.891330115303998838e+01
9.975000000001411138e+01,-2.883026994528810150e+01
9.977500000001411706e+01,-2.874723412661003863e+01
9.980000000001412275e+01,-2.866419125203054818e+01
9.982500000001412843e+01,-2.858113835675731806e+01
9.985000000001413412e+01,-2.849807267185775572e+01
9.987500000001413980e+01,-2.841499207337195543e+01
9.990000000001414548e+01,-2.833189547322167101e+01
9.992500000001415117e+01,-2.824878344952156795e+01
9.995000000001415685e+01,-2.816565864879503778e+01
9.997500000001416254e+01,-2.808252423135787623e+01
1.000000000000141682e+02,-2.799938507976033009e+01
1.000250000000141739e+02,-2.791624724596577067e+01
1.000500000000141796e+02,-2.783311501955946454e+01
1.000750000000141853e+02,-2.774999029713189458e+01
1.001000000000141910e+02,-2.766687274301764887e+01
1.001250000000141966e+02,-2.758376043265461064e+01
1.001500000000142023e+02,-2.750065169249012698e+01
1.001750000000142080e+02,-2.741754534801860288e+01
1.002000000000142137e+02,-2.733444128971350295e+01
1.002250000000142194e+02,-2.725133853741354528e+01
1.002500000000142251e+02,-2.716823549804296078e+01
1.002750000000142307e+02,-2.708513189826973644e+01
1.003000000000142364e+02,-2.700202831982259255e+01
1.003250000000142421e+02,-2.691892629067383780e+01
1.003500000000142478e+02,-2.683582828136907494e+01
1.003750000000142535e+02,-2.675273785013134642e+01
1.004000000000142592e+02,-2.666965717814822057e+01
1.004250000000142649e+02,-2.658658738501574703e+01
1.004500000000142705e+02,-2.650352939756794513e+01
1.004750000000142762e+02,-2.642048666852097227e+01
1.005000000000142819e+02,-2.633746430079475331e+01
1.005250000000142876e+02,-2.625446659938862837e+01
1.005500000000142933e+02,-2.617149437857769456e+01
1.005750000000142990e+02,-2.608854598898712140e+01
1.006000000000143046e+02,-2.600561906410043278e+01
1.006250000000143103e+02,-2.592271323696264673e+01
1.006500000000143160e+02,-2.583983173424836366e+01
1.006750000000143217e+02,-2.575698033944766507e+01
1.007000000000143274e+02,-2.567416600353418232e+01
1.007250000000143331e+02,-2.559139271618538203e+01
1.007500000000143388e+02,-2.550866131034899098e+01
1.007750000000143444e+02,-2.542596851209736997e+01
1.008000000000143501e+02,-2.534330711213580400e+01
1.008250000000143558e+02,-2.526066737535804663e+01
1.008500000000143615e+02,-2.517803900981334309e+01
1.008750000000143672e+02,-2.509541051638051812e+01
1.009000000000143729e+02,-2.501276956908905902e+01
1.009250000000143785e+02,-2.493010437143201585e+01
1.009500000000143842e+02,-2.484740386728570272e+01
1.009750000000143899e+02,-2.476465899327617137e+01
1.010000000000143956e+02,-2.468186526514191570e+01
1.010250000000144013e+02,-2.459902364087602678e+01
1.010500000000144070e+02,-2.451613949475297716e+01
1.010750000000144126e+02,-2.443321865761728873e+01
1.011000000000144183e+02,-2.435026290427511242e+01
1.011250000000144240e+02,-2.426726940068587624e+01
1.011500000000144297e+02,-2.418423203850992920e+01
1.011750000000144354e+02,-2.410114334073023912e+01
1.012000000000144411e+02,-2.401799771018817253e+01
1.012250000000144468e+02,-2.393479097552734558e+01
1.012500000000144524e+02,-2.385152123175652861e+01
1.012750000000144581e+02,-2.376818938259360792e+01
1.013000000000144638e+02,-2.368480019740925968e+01
1.013250000000144695e+02,-2.360136057935480380e+01
1.013500000000144752e+02,-2.351787846913522984e+01
1.013750000000144809e+02,-2.343436115085599525e+01
1.014000000000144865e+02,-2.335081369800686346e+01
1.014250000000144922e+02,-2.326723681424152801e+01
1.014500000000144979e+02,-2.318362575459732966e+01
1.014750000000145036e+02,-2.309997102679913894e+01
1.015000000000145093e+02,-2.301626288692317601e+01
1.015250000000145150e+02,-2.293249608097497116e+01
1.015500000000145207e+02,-2.284867408759190255e+01
1.015750000000145263e+02,-2.276480827003952001e+01
1.016000000000145320e+02,-2.268091364099286977e+01
1.016250000000145377e+02,-2.259700373605505774e+01
1.016500000000145434e+02,-2.251308476931902192e+01
1.016750000000145491e+02,-2.242915453488065936e+01
1.017000000000145548e+02,-2.234520516478497143e+01
1.017250000000145604e+02,-2.226122673141014019e+01
1.017500000000145661e+02,-2.217720974675596324e+01
1.017750000000145718e+02,-2.209314643010451107e+01
1.018000000000145775e+02,-2.200903215074252017e+01
1.018250000000145832e+02,-2.192486473554373205e+01
1.018500000000145889e+02,-2.184064725218393122e+01
1.018750000000145945e+02,-2.175638717867938965e+01
1.019000000000146002e+02,-2.167209505039166828e+01
1.019250000000146059e+02,-2.158778379033790173e+01
1.019500000000146116e+02,-2.150346813198936502e+01
1.019750000000146173e+02,-2.141916297444543105e+01
1.020000000000146230e+02,-2.133488153031118983e+01
1.020250000000146287e+02,-2.125063167283511234e+01
1.020500000000146343e+02,-2.116641539041634701e+01
1.020750000000146400e+02,-2.108222803191778638e+01
1.021000000000146457e+02,-2.099806221927958916e+01
1.021250000000146514e+02,-2.091390890436921524e+01
1.021500000000146571e+02,-2.082975815972298150e+01
1.021750000000146628e+02,-2.074559989534903437e+01
1.022000000000146684e+02,-2.066142483833528232e+01
1.022250000000146741e+02,-2.057722546866746782e+01
1.022500000000146798e+02,-2.049299718899296607e+01
1.022750000000146855e+02,-2.040873994648183043e+01
1.023000000000146912e+02,-2.032445999363130795e+01
1.023250000000146969e+02,-2.024016812279592514e+01
1.023500000000147026e+02,-2.015587576963984873e+01
1.023750000000147082e+02,-2.007158984958490677e+01
1.024000000000147139e+02,-1.998731046691975166e+01
1.024250000000147196e+02,-1.990303237282912363e+01
1.024500000000147253e+02,-1.981874704991131608e+01
1.024750000000147310e+02,-1.973444525327586163e+01
1.025000000000147367e+02,-1.965011774770055553e+01
1.025250000000147423e+02,-1.956575580299830008e+01
1.025500000000147480e+02,-1.948135248503074379e+01
1.025750000000147537e+02,-1.939690258838640347e+01
1.026000000000147594e+02,-1.931240315457668544e+01
1.026250000000147651e+02,-1.922785217950991665e+01
1.026500000000147708e+02,-1.914324637917562910e+01
1.026750000000147764e+02,-1.905858305177127221e+01
1.027000000000147821e+02,-1.897386034598836346e+01
1.027250000000147878e+02,-1.888907726687687472e+01
1.027500000000147935e+02,-1.880423285605530026e+01
1.027750000000147992e+02,-1.871932773189091748e+01
1.028000000000148049e+02,-1.863436295670985388e+01
1.028250000000148106e+02,-1.854933911134303770e+01
1.028500000000148162e+02,-1.846425710336388093e+01
1.028750000000148219e+02,-1.837911916902242382e+01
1.029000000000148276e+02,-1.829392922531877375e+01
1.029250000000148333e+02,-1.820869328938606913e+01
1.029500000000148390e+02,-1.812341977466758536e+01
1.029750000000148447e+02,-1.803811788147148221e+01
1.030000000000148503e+02,-1.795279762379500355e+01
1.030250000000148560e+02,-1.786746801986751976e+01
1.030500000000148617e+02,-1.778213571649022384e+01
1.030750000000148674e+02,-1.769680534096990243e+01
1.031000000000148731e+02,-1.761148075520775080e+01
1.031250000000148788e+02,-1.752616446390400640e+01
1.031500000000148844e+02,-1.744085917142679421e+01
1.031750000000148901e+02,-1.735556679798016333e+01
1.032000000000148958e+02,-1.727028747409068998e+01
1.032250000000149015e+02,-1.718502078889498108e+01
1.032500000000149072e+02,-1.709976597579213831e+01
1.032750000000149129e+02,-1.701452273106061952e+01
1.033000000000149186e+02,-1.692929267392858605e+01
1.033250000000149242e+02,-1.684407918441888441e+01
1.033500000000149299e+02,-1.675888714174161009e+01
1.033750000000149356e+02,-1.667372157138662203e+01
1.034000000000149413e+02,-1.658858460118119638e+01
1.034250000000149470e+02,-1.650347610175391111e+01
1.034500000000149527e+02,-1.641839314289211060e+01
1.034750000000149583e+02,-1.633333321095006596e+01
1.035000000000149640e+02,-1.624829383529336013e+01
1.035250000000149697e+02,-1.616327159342132092e+01
1.035500000000149754e+02,-1.607826054367475166e+01
1.035750000000149811e+02,-1.599325033822780462e+01
1.036000000000149868e+02,-1.590823065195149510e+01
1.036250000000149925e+02,-1.582319298708146960e+01
1.036500000000149981e+02,-1.573813309986408093e+01
1.036750000000150038e+02,-1.565305030374354800e+01
1.037000000000150095e+02,-1.556794559601625672e+01
1.037250000000150152e+02,-1.548282026304496739e+01
1.037500000000150209e+02,-1.539767700507865200e+01
1.037750000000150266e+02,-1.531251863846655326e+01
1.038000000000150322e+02,-1.522734717552170736e+01
1.038250000000150379e+02,-1.514216259700919842e+01
1.038500000000150436e+02,-1.505696384213294081e+01
1.038750000000150493e+02,-1.497174912167445271e+01
1.039000000000150550e+02,-1.488651534420161937e+01
1.039250000000150607e+02,-1.480125781115350314e+01
1.039500000000150663e+02,-1.471596953804659513e+01
1.039750000000150720e+02,-1.463064308427033744e+01
1.040000000000150777e+02,-1.454527572363135590e+01
1.040250000000150834e+02,-1.445987094957907360e+01
1.040500000000150891e+02,-1.437443444229702294e+01
1.040750000000150948e+02,-1.428897120383589581e+01
1.041000000000151005e+02,-1.420348194018376375e+01
1.041250000000151061e+02,-1.411796265070785594e+01
1.041500000000151118e+02,-1.403240641620656248e+01
1.041750000000151175e+02,-1.394680415585178679e+01
1.042000000000151232e+02,-1.386114810398805020e+01
1.042250000000151289e+02,-1.377543252647726568e+01
1.042500000000151346e+02,-1.368965419062032041e+01
1.042750000000151402e+02,-1.360381232626184023e+01
1.043000000000151459e+02,-1.351790866318564888e+01
1.043250000000151516e+02,-1.343194662279011631e+01
1.043500000000151573e+02,-1.334593212779561711e+01
1.043750000000151630e+02,-1.325987282955409441e+01
1.044000000000151687e+02,-1.317377680175776611e+01
1.044250000000151744e+02,-1.308764985772583778e+01
1.044500000000151800e+02,-1.300149351578436452e+01
1.044750000000151857e+02,-1.291530489566835271e+01
1.045000000000151914e+02,-1.282907886054839608e+01
1.045250000000151971e+02,-1.274281124385968411e+01
1.045500000000152028e+02,-1.265650289475522072e+01
1.045750000000152085e+02,-1.257015917209685263e+01
1.046000000000152141e+02,-1.248378665322832148e+01
1.046250000000152198e+02,-1.239738969751050490e+01
1.046500000000152255e+02,-1.231096893223263322e+01
1.046750000000152312e+02,-1.222452235377445184e+01
1.047000000000152369e+02,-1.213804696922032633e+01
1.047250000000152426e+02,-1.205153920074799245e+01
1.047500000000152482e+02,-1.196499537282048564e+01
1.047750000000152539e+02,-1.187841295334745695e+01
1.048000000000152596e+02,-1.179179236260527830e+01
1.048250000000152653e+02,-1.170513752324599466e+01
1.048500000000152710e+02,-1.161845670321056900e+01
1.048750000000152767e+02,-1.153176164493395106e+01
1.049000000000152824e+02,-1.144506613848499654e+01
1.049250000000152880e+02,-1.135838342143909685e+01
1.049500000000152937e+02,-1.127172570853222311e+01
1.049750000000152994e+02,-1.118510387533295258e+01
1.050000000000153051e+02,-1.109852848843670792e+01
1.050250000000153108e+02,-1.101200771401229161e+01
1.050500000000153165e+02,-1.092554650653393722e+01
1.050750000000153221e+02,-1.083914592904447360e+01
1.051000000000153278e+02,-1.075280369373298583e+01
1.051250000000153335e+02,-1.066651417160937498e+01
1.051500000000153392e+02,-1.058027013327165022e+01
1.051750000000153449e+02,-1.049406411049353949e+01
1.052000000000153506e+02,-1.040788882591370346e+01
1.052250000000153562e+02,-1.032173804083928559e+01
1.052500000000153619e+02,-1.023560749434607686e+01
1.052750000000153676e+02,-1.014949467514677295e+01
1.053000000000153733e+02,-1.006340078776454305e+01
1.053250000000153790e+02,-9.977330259283817782e+00
1.053500000000153847e+02,-9.891287882387203467e+00
1.053750000000153904e+02,-9.805277266705944683e+00
1.054000000000153960e+02,-9.719299235782006718e+00
1.054250000000154017e+02,-9.633353603212233551e+00
1.054500000000154074e+02,-9.547439422527364883e+00
1.054750000000154131e+02,-9.461553488702763914e+00
1.055000000000154188e+02,-9.375690230299611017e+00
1.055250000000154245e+02,-9.289842075088877493e+00
1.055500000000154301e+02,-9.203999785257520827e+00
1.055750000000154358e+02,-9.118154563381038358e+00
1.056000000000154415e+02,-9.032297325972002966e+00
1.056250000000154472e+02,-8.946417070711039088e+00
1.056500000000154529e+02,-8.860502123973354571e+00
1.056750000000154586e+02,-8.774541632915340728e+00
1.057000000000154643e+02,-8.688527257268267689e+00
1.057250000000154699e+02,-8.602452680195776580e+00
1.057500000000154756e+02,-8.516315278158993252e+00
1.057750000000154813e+02,-8.430114350580886651e+00
1.058000000000154870e+02,-8.343851373021921702e+00
1.058250000000154927e+02,-8.257528119309791137e+00
1.058500000000154984e+02,-8.171147710817010079e+00
1.058750000000155040e+02,-8.084715318514334115e+00
1.059000000000155097e+02,-7.998238028085549622e+00
1.059250000000155154e+02,-7.911724312641104540e+00
1.059500000000155211e+02,-7.825182884234155978e+00
1.059750000000155268e+02,-7.738621898832196422e+00
1.060000000000155325e+02,-7.652047479760393678e+00
1.060250000000155381e+02,-7.565464238114685713e+00
1.060500000000155438e+02,-7.478875920861845827e+00
1.060750000000155495e+02,-7.392285805264016574e+00
1.061000000000155552e+02,-7.305697955248774633e+00
1.061250000000155609e+02,-7.219116732781139412e+00
1.061500000000155666e+02,-7.132547040464059407e+00
1.061750000000155723e+02,-7.045994222561507314e+00
1.062000000000155779e+02,-6.959462453672770721e+00
1.062250000000155836e+02,-6.872953315533088414e+00
1.062500000000155893e+02,-6.786466762989265433e+00
1.062750000000155950e+02,-6.700003023390757484e+00
1.063000000000156007e+02,-6.613563965608909356e+00
1.063250000000156064e+02,-6.527152890036422406e+00
1.063500000000156120e+02,-6.440771757862532532e+00
1.063750000000156177e+02,-6.354419264257314737e+00
1.064000000000156234e+02,-6.268089615744817600e+00
1.064250000000156291e+02,-6.181774033575876182e+00
1.064500000000156348e+02,-6.095461114378530887e+00
1.064750000000156405e+02,-6.009139453803594044e+00
1.065000000000156462e+02,-5.922799544873683431e+00
1.065250000000156518e+02,-5.836433923820519176e+00
1.065500000000156575e+02,-5.750038611541653744e+00
1.065750000000156632e+02,-5.663611618605695064e+00
1.066000000000156689e+02,-5.577153317078620276e+00
1.066250000000156746e+02,-5.490666041660240637e+00
1.066500000000156803e+02,-5.404153106995681632e+00
1.066750000000156859e+02,-5.317616965689362374e+00
1.067000000000156916e+02,-5.231057288787872572e+00
1.067250000000156973e+02,-5.144471763651364604e+00
1.067500000000157030e+02,-5.057857807762904834e+00
1.067750000000157087e+02,-4.971214335857318645e+00
1.068000000000157144e+02,-4.884540945343752938e+00
1.068250000000157200e+02,-4.797838163758236796e+00
1.068500000000157257e+02,-4.711107690517703617e+00
1.068750000000157314e+02,-4.624352654427267950e+00
1.069000000000157371e+02,-4.537576528762412131e+00
1.069250000000157428e+02,-4.450782813271460192e+00
1.069500000000157485e+02,-4.363975072098431163e+00
1.069750000000157542e+02,-4.277156776947762751e+00
1.070000000000157598e+02,-4.190333223478336144e+00
1.070250000000157655e+02,-4.103510678110191989e+00
1.070500000000157712e+02,-4.016695263358479373e+00
1.070750000000157769e+02,-3.929891395598285708e+00
1.071000000000157826e+02,-3.843099933718607808e+00
1.071250000000157883e+02,-3.756319477157637365e+00
1.071500000000157939e+02,-3.669550048923114538e+00
1.071750000000157996e+02,-3.582793034183383352e+00
1.072000000000158053e+02,-3.496052084916198677e+00
1.072250000000158110e+02,-3.409331453313018123e+00
1.072500000000158167e+02,-3.322634927806223271e+00
1.072750000000158224e+02,-3.235962881940429359e+00
1.073000000000158280e+02,-3.149310839121672867e+00
1.073250000000158337e+02,-3.062669227850046916e+00
1.073500000000158394e+02,-2.976026060785375016e+00
1.073750000000158451e+02,-2.889371337297570452e+00
1.074000000000158508e+02,-2.802698580578759646e+00
1.074250000000158565e+02,-2.716004266191086369e+00
1.074500000000158622e+02,-2.629286778504517308e+00
1.074750000000158678e+02,-2.542546058110194629e+00
1.075000000000158735e+02,-2.455783511644591854e+00
1.075250000000158792e+02,-2.369002004227321656e+00
1.075500000000158849e+02,-2.282205995026278078e+00
1.075750000000158906e+02,-2.195400876363468257e+00
1.076000000000158963e+02,-2.108591430120173360e+00
1.076250000000159019e+02,-2.021779944292332765e+00
1.076500000000159076e+02,-1.934965725931367064e+00
1.076750000000159133e+02,-1.848145888878531151e+00
1.077000000000159190e+02,-1.761316489927202245e+00
1.077250000000159247e+02,-1.674473171261080751e+00
1.077500000000159304e+02,-1.587610629060657530e+00
1.077750000000159361e+02,-1.500723777482984467e+00
1.078000000000159417e+02,-1.413809695110516351e+00
